latitude,longitude,date
35.618,-82.321,1991-11-17
35.2725,-82.65414,2016-06-15
35.83845,-81.80479,2001-10-20
35.78043,-81.77603,2013-06-26
35.6267,-81.5917,1972-11-18
35.194,-81.402,2006-08-17
35.75,-80.375,2007-04-09
35.95815,-80.2084,2007-05-03
34.78052,-77.85507,2011-11-19
35.53467,-83.17152,2019-07-15
35.53467,-83.17152,2021-05-30
35.36,-82.4831,2000-12-19
35.41939,-82.56715,2009-07-20
35.94647,-81.03185,2013-06-12
35.84103,-81.20877,2013-10-18
29.77295,-81.68295,1947-07-01
28.09538,-82.74918,1977-10-21
28.29425,-82.71758,1982-01-01
27.84434,-81.30249,1985-11-15
30.7599,-85.76891,2003-02-18
38.676,-75.18375,1999-02-15
39.08,-121.42,1959-10-01
34.55154,-112.5421,1981-08-15
35.06144,-93.45042,2007-12-01
62.9375,-141.5667,2004-06-18
55.1872,-132.7982,1995-05-15
55.4555,-132.7333,2001-05-13
55.2035,-132.8202,2004-02-09
62.77335,-141.3165,2008-04-23
63.98869,-142.7691,2008-08-20
61.96802,-145.3427,2022-05-15
35.15193,-93.42848,2008-07-26
34.7706,-111.8907,2005-07-06
34.7,-112.05,2006-01-15
34.45,-112.53,2008-09-24
34.67245,-111.7099,2014-06-29
41.38695,-71.95564,2016-10-14
41.59272,-71.90106,2019-10-15
38.88665,-75.3793,2010-08-16
38.71,-75.36536,2012-11-13
30.46805,-85.4937,2003-10-15
30.4664,-85.6316,2004-08-08
27.97255,-81.12476,1998-11-22
27.99245,-81.19445,1999-01-02
28.3609,-80.93504,1999-03-13
28.1382,-81.0621,1999-05-21
28.13136,-81.00677,2011-08-26
28.12565,-81.02086,2012-11-18
28.11468,-81.35342,2013-01-22
26.5931,-80.21295,1974-07-15
26.83656,-80.18501,1974-07-19
26.80829,-80.16933,2003-06-14
28.3836,-82.6053,1984-06-15
28.41655,-82.1426,2004-02-15
28.252,-82.44749,2006-07-27
28.19899,-82.76431,2009-03-05
28.29324,-82.35606,2010-12-24
28.36168,-82.11937,2011-12-12
28.00845,-81.93871,1974-09-01
27.7752,-81.9755,1978-01-01
28.021,-81.8642,1980-07-15
27.9664,-81.95285,1985-09-01
27.8565,-81.8995,1995-05-01
27.89469,-81.9742,2004-10-12
27.9013,-81.58581,2006-12-01
28.05144,-81.51359,2013-04-13
28.525,-81.95499,2013-04-29
27.93531,-81.87347,2013-05-16
27.93991,-81.67247,2017-08-02
29.7351,-81.96195,1971-07-15
29.56871,-82.05391,2008-10-10
29.77291,-81.8592,2009-05-17
29.49577,-81.74579,2010-06-07
61.5,-142.9,2000-06-16
57.7566,-155.981,2004-07-20
61.09085,-149.7667,2003-12-12
31.99,-87.29,2007-08-06
31.4515,-88.08305,1997-01-06
33.89236,-87.3775,1988-07-15
33.28375,-87.32655,1999-07-15
32.91874,-85.9793,2014-03-30
33.36305,-86.17122,1999-11-23
33.6205,-86.4664,2004-09-30
33.3674,-86.64066,2004-05-09
32.31435,-85.16235,1981-09-15
31.85,-85.925,2007-08-26
33.6332,-86.2952,2005-02-05
33.59,-86.5,2007-07-18
33.48665,-85.8175,2000-07-15
33.35,-85.625,2007-04-22
33.24084,-85.7894,2014-07-27
33.26035,-87.31821,2003-06-28
33.21145,-87.35664,2003-08-30
33.20837,-87.28992,2012-03-15
33.37095,-87.6942,2014-12-27
33.8957,-87.53395,1990-05-15
33.97575,-87.45876,1990-09-15
33.8957,-87.53395,2010-03-12
31.25385,-88.26291,2008-02-15
31.24305,-88.31126,2020-04-16
61.0595,-149.7853,2004-02-15
64.89139,-147.8142,2009-07-15
33.13195,-88.17885,1980-11-15
34.4881,-86.6333,2000-06-01
30.47612,-88.34223,2007-02-04
34.27607,-86.17524,1992-08-15
34.95605,-86.4559,1983-11-15
32.43,-85.705,2007-05-19
32.184,-86.581,2001-04-13
34.7325,-86.52105,2004-05-28
32.6825,-85.2222,2002-05-30
34.8986,-87.95277,2008-04-15
33.41574,-88.12475,2012-05-21
33.8132,-86.7891,1979-09-15
34.56327,-85.79889,2012-12-01
31.23374,-85.21574,2014-09-17
31.00002,-86.99782,2006-07-06
33.82162,-85.48985,2012-11-01
34.04129,-85.86473,2013-01-27
31.651,-85.19265,2014-12-31
34.24174,-85.08995,2013-08-24
33.55153,-86.98473,2013-10-02
32.6218,-85.4258,2003-11-26
32.67715,-85.21545,2007-01-30
34.92855,-87.1105,1978-04-15
34.9263,-87.02025,1993-08-20
34.6802,-87.00665,2001-10-15
34.73139,-86.97057,2006-09-22
34.71139,-86.6575,2009-02-24
34.5422,-86.66465,2000-10-10
34.55946,-86.59747,2008-11-28
34.32279,-86.5045,2012-08-15
34.47091,-86.56954,2013-03-16
33.13,-88.14999,2007-09-01
31.13586,-87.06486,1983-10-14
31.35,-85.7075,2008-01-19
34.29511,-86.88621,2013-01-23
31.34781,-86.54527,1978-10-10
34.80405,-87.50905,1999-11-15
31.53475,-85.7944,2013-01-28
33.7065,-85.57415,1994-09-15
33.46345,-85.87055,2008-01-19
31.58255,-87.96095,1996-12-05
34.14117,-85.22781,2014-06-17
34.1288,-86.68,1975-08-25
33.1,-86.86,2007-09-12
31.86801,-85.35995,1980-01-12
33.00014,-86.00004,2006-06-03
33.89833,-86.84557,2014-01-14
32.76967,-86.4891,2000-05-13
32.48322,-86.37698,2013-10-15
31.809,-87.56807,2002-09-16
31.20325,-87.5047,2008-08-31
33.12572,-85.49103,2013-11-10
33.64341,-85.41961,2020-06-15
33.65175,-85.52335,2023-02-09
34.70112,-87.77686,2005-01-12
31.16,-87.09069,2000-02-10
31.29,-86.255,2007-09-12
34.00806,-86.96416,2014-06-09
31.30503,-85.61766,2011-04-01
32.30673,-87.24547,2006-09-10
30.7113,-87.91833,1979-09-14
32.4456,-86.5653,1985-08-15
35.07,-91.97,2005-05-01
36.13361,-93.94389,1999-11-15
34.97181,-90.95902,2001-08-18
34.08204,-94.3457,1989-10-14
35.1759,-94.0679,1986-09-27
35.8019,-92.943,2002-10-30
34.52473,-92.70348,1975-04-04
36.19791,-91.1125,1977-09-25
34.87,-92.12,1975-09-15
35.42097,-93.15208,1998-11-15
34.70694,-94.45417,1998-07-07
36.042,-93.1545,2018-07-22
33.14759,-93.89135,1996-11-15
33.26666,-93.886,2000-01-15
33.31194,-93.8417,2001-04-01
33.18639,-93.9475,2004-02-19
33.33171,-93.98622,2012-09-13
34.4125,-94.1125,2016-12-02
34.61197,-94.21684,2018-08-08
34.369,-94.3745,2004-10-15
35.27833,-93.13361,2003-08-12
35.55535,-93.1716,2018-11-22
34.92336,-92.30519,1976-09-15
34.92684,-92.30753,2010-10-30
34.86535,-92.3575,2012-12-07
34.85324,-92.25454,2017-02-10
36.154,-91.09,2004-11-26
34.47,-92.58,1975-09-20
34.56444,-92.58667,1994-10-15
34.55056,-92.34083,2001-08-11
34.53167,-92.40778,2004-04-03
34.73147,-92.75093,2010-11-18
35.77,-92.44583,2004-06-12
35.09306,-94.356,2004-04-23
33.94073,-94.09966,2011-02-06
33.1075,-92.33472,1980-01-01
33.14663,-92.61493,2002-11-05
33.26462,-92.64066,2005-05-07
36.20611,-94.23417,2002-10-10
35.255,-91.50301,2015-11-26
35.34737,-91.60007,2015-12-28
30.31786,-87.64934,2021-11-21
35.9975,-93.83426,1970-06-15
34.787,-91.735,2001-08-11
33.76986,-94.3643,1969-08-16
34.88111,-91.08056,1961-10-15
35.44944,-91.51306,1986-07-15
35.64861,-91.45889,1999-11-15
34.08,-93.0,1996-10-15
33.66554,-93.56799,1978-05-15
34.20873,-92.57542,1973-04-15
34.44652,-93.07654,1992-06-14
36.37111,-91.87,1997-03-14
34.56384,-92.22704,2010-04-10
33.40425,-91.48295,2011-12-15
34.17376,-91.07266,1979-06-14
33.7985,-91.27056,2001-05-15
36.33205,-91.52025,2008-01-15
36.12083,-90.51056,1988-01-10
34.25,-93.1,1998-10-29
34.39,-93.23111,2003-10-31
34.31611,-93.17056,2005-10-16
34.285,-93.162,2005-12-04
35.69958,-91.51528,2005-12-15
35.703,-91.46231,2011-11-24
33.387,-94.036,1990-06-17
35.186,-93.206,1976-08-14
35.34572,-93.75313,1986-06-01
36.31519,-93.75723,1981-07-15
36.1655,-93.5515,2002-08-14
36.29871,-92.63179,2004-01-14
36.14065,-92.52505,2012-12-04
36.09306,-92.45677,2022-09-09
35.0194,-90.32,1980-06-15
35.36335,-94.229,2010-03-23
33.82111,-92.03389,2001-07-29
33.88861,-93.20389,1984-04-17
33.26855,-91.22115,2012-07-29
36.41,-93.74,1994-07-16
36.25639,-94.07806,2000-11-27
36.19444,-92.38222,1972-11-05
33.99989,-110.4298,2006-10-15
33.6247,-109.3191,1993-09-04
35.241,-111.8634,1973-12-20
34.515,-111.375,1989-10-15
35.656,-111.938,1990-07-01
36.4,-112.0,1991-10-26
36.74,-112.19,1999-03-15
34.96295,-111.5228,2000-06-24
34.90831,-110.8403,2000-12-24
34.4274,-110.9986,2004-10-08
35.1394,-111.6259,2005-05-30
34.35,-110.98,2005-09-15
34.33335,-110.9583,2005-09-16
34.475,-111.08,2006-04-23
35.09,-111.7,2006-07-03
34.425,-111.375,2006-08-06
35.3,-111.675,2006-08-15
34.34,-110.9725,2006-11-03
34.575,-111.4,2007-08-05
34.375,-111.4925,2007-08-18
35.33069,-111.7101,2007-08-20
36.3431,-112.0934,2008-09-24
34.275,-110.85,2009-12-18
34.43951,-111.0946,2011-07-15
36.65,-112.24,2012-10-06
34.24228,-110.5712,2013-08-22
35.30685,-111.7141,2014-08-10
34.43542,-111.3164,2016-06-26
33.825,-110.925,1981-10-15
34.4,-111.5,1983-12-30
34.28939,-111.1367,2006-11-17
32.42445,-109.5601,1979-06-15
32.65,-110.175,1997-06-10
32.815,-109.675,2007-01-22
32.7071,-109.9643,2008-09-13
32.70631,-109.9134,2013-05-26
32.70722,-109.9648,2013-06-16
32.95,-112.73,1992-08-15
33.85,-111.69,1995-07-15
33.3785,-112.6432,2008-07-29
34.55,-113.46,2001-06-30
34.27139,-110.0632,2007-06-11
34.0425,-110.4829,2009-02-20
34.1,-110.165,2010-03-24
34.0,-110.0,2011-05-31
34.285,-110.11,2014-04-22
36.36,-92.55472,1980-06-15
36.33528,-92.385,1995-05-15
36.37139,-92.25139,2001-08-11
36.37399,-92.27071,2003-12-15
36.38605,-92.30614,2009-02-15
36.34167,-93.94583,2003-10-31
36.18333,-94.44694,2004-04-04
36.3025,-93.448,1997-05-10
36.34389,-93.76,2001-06-15
35.14639,-90.18444,1983-10-15
35.738,-90.1355,2006-06-17
31.63,-110.177,1972-01-01
36.54165,-109.29,1981-11-07
36.10222,-118.8489,1955-08-01
40.33556,-121.9139,1968-11-01
39.205,-121.58,1965-07-01
37.39555,-121.4871,1869-11-10
41.82417,-122.9958,1944-08-01
34.73389,-119.9254,1982-04-15
35.665,-120.55,1974-08-01
32.71528,-117.1564,1981-02-15
33.32237,-116.8782,1988-07-13
33.2675,-116.8625,1993-07-04
32.81075,-116.4208,2012-07-22
33.03662,-116.5645,2019-10-20
34.60665,-120.0023,2005-09-30
37.055,-121.845,1958-04-15
38.4906,-121.7138,1980-10-11
37.0,-121.7,2004-10-01
40.8333,-122.6417,1973-04-15
40.8875,-122.3775,1977-08-01
40.63556,-122.7325,1978-10-01
40.755,-122.33,1984-08-01
40.45787,-121.8765,1988-06-15
40.4925,-121.8881,1991-08-01
40.58667,-122.3906,1992-01-01
40.88,-121.675,1992-09-01
40.92911,-121.6156,1994-09-15
40.75,-122.1667,1997-07-15
40.7974,-122.278,2001-03-15
40.53806,-121.7314,2002-06-26
40.75,-122.1675,2003-04-19
40.4999,-121.9167,2006-01-07
40.8833,-122.2333,2006-08-21
40.7333,-122.6667,2007-04-18
40.5835,-122.553,2013-01-07
40.7729,-122.1024,2014-07-15
40.64289,-121.8214,2018-09-04
40.59781,-121.6476,2022-07-19
39.5575,-120.8294,2002-08-30
41.42806,-122.3839,1966-09-01
41.75,-123.35,1967-03-10
41.31917,-123.1778,1977-07-01
41.75,-123.35,1993-12-15
41.72944,-122.6361,1994-07-15
41.23598,-123.292,1997-08-23
41.28996,-123.056,1998-08-03
41.45833,-122.4306,1999-03-04
41.3657,-123.1317,2000-07-20
41.21361,-122.2703,2001-06-15
41.8111,-123.375,2006-07-15
41.8333,-123.1668,2007-09-11
41.98645,-123.1749,2009-06-03
41.65925,-123.4498,2010-04-22
41.845,-122.575,2011-12-03
38.51639,-123.24,1981-07-02
38.415,-122.585,1986-07-01
38.25583,-122.5833,1991-01-01
38.83996,-123.0585,2007-09-08
37.475,-121.07,1962-08-14
39.92778,-122.1781,1973-10-15
40.0625,-123.2208,1975-06-01
40.20556,-123.4908,1964-11-01
40.9913,-122.8719,1980-09-30
40.6789,-122.8055,1982-08-09
40.7485,-123.2718,2003-09-15
40.98333,-122.6986,2003-10-14
41.1139,-122.7,2010-08-29
36.1894,-118.1729,1979-10-01
36.05361,-118.5347,1985-10-27
36.05278,-118.1303,1987-05-31
36.0438,-118.7402,2000-05-01
36.4525,-118.6092,2001-06-01
36.22306,-118.6744,2001-09-06
36.10556,-118.5272,2002-09-03
36.1999,-118.1666,2007-06-01
36.07081,-118.2084,2008-01-09
35.5803,-118.3804,2008-08-11
35.95835,-118.375,2008-10-17
36.70835,-118.375,2008-10-27
35.84503,-118.6331,2013-09-13
36.56304,-118.7729,2020-08-15
38.1625,-120.0522,1963-01-27
38.1625,-120.0522,1963-01-28
38.23243,-119.984,1963-12-01
38.29116,-119.7275,1971-08-06
37.81269,-119.8609,1977-01-10
38.19753,-119.9811,1977-10-01
38.19753,-119.9811,1977-12-30
38.19753,-119.9811,1978-07-30
38.06615,-120.1877,1978-08-01
38.2395,-119.8792,1978-09-15
38.03898,-120.2339,1983-10-25
37.89917,-119.9997,1985-06-01
38.05141,-120.0508,1988-09-27
38.26661,-119.8633,1993-06-15
38.19833,-120.0083,1993-11-01
38.17677,-119.9065,1994-06-01
38.33115,-119.7853,1993-08-13
38.32417,-119.7519,1994-08-01
38.28085,-119.836,1997-11-15
37.91111,-119.2569,1998-08-01
38.31722,-119.7489,1999-08-27
38.05,-120.2667,2001-03-01
38.07584,-120.1039,2001-04-22
38.03305,-120.2636,2001-05-18
38.18389,-120.1547,2001-09-01
38.3958,-119.801,2001-09-25
38.24805,-119.9924,2002-07-04
38.03917,-120.0459,2003-09-15
38.0312,-120.2434,2003-12-24
38.23475,-120.1862,2006-07-03
38.09832,-120.0397,2006-10-21
38.015,-120.245,2006-11-19
38.20835,-120.0416,2007-03-25
38.17625,-119.864,2007-08-23
38.21877,-120.0124,2008-06-15
38.375,-120.125,2008-08-05
34.625,-119.2916,2008-09-14
33.9,-109.355,1986-07-06
36.28,-109.14,1998-08-19
36.09081,-109.4276,2001-06-17
35.97,-109.155,2003-09-28
34.325,-109.64,2006-10-26
34.6,-109.44,2007-02-01
36.225,-109.11,2009-07-04
33.988,-109.7452,2013-06-14
35.175,-109.25,2021-06-10
31.99003,-110.1835,2000-10-10
38.90222,-121.0803,1978-04-01
39.3225,-120.2653,1956-10-01
35.5565,-121.2919,1974-04-15
37.83074,-119.4626,1976-09-01
41.41,-120.6781,1974-06-01
37.35944,-119.6436,1988-10-01
38.75,-122.7,2002-08-13
35.2673,-118.9591,1980-02-01
37.5703,-118.972,1972-09-15
37.15889,-118.3743,1980-05-16
37.22716,-118.6271,1991-07-15
36.79165,-118.125,2009-01-12
37.17004,-118.5391,2018-11-10
35.75472,-118.4244,1994-08-01
35.56805,-118.6078,2002-10-26
35.51222,-118.3356,2002-10-27
35.44986,-118.5821,2003-09-07
35.7,-117.9667,2008-01-07
35.17748,-118.625,2009-02-26
35.12931,-118.3302,2010-06-10
40.43298,-120.7413,2005-07-12
40.37411,-120.8336,2022-08-12
34.2802,-117.8333,2006-07-10
34.25,-118.225,2006-07-30
34.6167,-118.4333,2007-10-10
34.76666,-118.5834,2010-01-22
34.66363,-118.4538,2010-05-07
37.4583,-120.0833,1971-04-15
37.69639,-119.4275,1992-08-01
39.22361,-123.7675,1966-09-01
39.68833,-123.4817,1974-09-01
39.44583,-123.8042,1985-07-01
39.68833,-123.4817,1987-06-01
39.25,-123.15,2004-01-16
39.83,-123.115,2004-05-22
39.06583,-123.4439,2005-09-16
39.83929,-123.2393,2007-12-15
39.51489,-123.3899,2008-07-08
41.72278,-120.3292,1992-10-01
41.48722,-120.5414,2001-03-30
38.04806,-119.2642,1977-07-01
38.29165,-119.54,1980-08-01
37.65028,-118.9592,2001-05-01
37.78861,-119.0736,2001-05-03
38.3068,-119.5483,2005-08-21
37.58325,-118.9166,2006-06-17
37.90613,-119.2481,2007-07-27
37.5999,-119.0,2007-09-25
37.76666,-118.5333,2008-03-26
37.9333,-119.0,2008-07-09
38.04165,-119.2167,2008-09-23
37.79337,-119.118,2010-07-31
38.04679,-119.2654,2015-10-02
37.97761,-119.1291,2020-07-28
36.3779,-121.7146,1986-06-15
36.2485,-121.495,1993-04-01
39.21278,-120.8908,1978-06-01
39.30056,-120.6672,1984-08-01
39.41546,-120.4187,1986-08-01
39.25396,-121.0517,1987-09-15
39.50435,-120.3784,1993-09-05
39.26167,-121.015,2002-08-01
39.21667,-120.8983,2003-12-02
39.26361,-121.0161,2004-01-04
39.31917,-120.3275,2004-08-16
39.374,-120.914,2006-07-08
39.02028,-120.8169,1998-09-07
39.01917,-120.8275,2000-06-17
39.11167,-120.4683,2003-10-14
38.95285,-121.0479,2007-09-30
40.03728,-120.9851,1992-08-15
39.80825,-121.0456,1995-08-15
39.94278,-121.0158,1997-07-01
33.7655,-116.7078,2002-12-01
33.81678,-116.6329,2004-06-05
33.66675,-116.7,2008-07-17
33.95002,-116.5333,2008-12-01
34.04165,-117.0416,2008-08-21
34.33843,-117.1776,2009-07-01
34.2556,-116.7944,2009-08-10
34.28665,-117.3395,2014-08-20
38.30056,-120.7053,1968-09-01
38.25,-121.0,2010-10-25
38.826,-105.1146,1977-07-04
37.83905,-107.7247,1989-04-01
40.00385,-107.4381,2005-10-17
40.55415,-106.7084,1978-10-18
40.4805,-106.7682,2004-01-15
39.879,-106.6735,2005-11-07
37.75417,-107.7667,1998-07-25
37.70338,-107.7015,2008-06-30
39.7198,-106.1666,1971-06-30
39.32385,-106.2275,1998-09-19
39.80777,-106.3023,2012-06-13
39.41087,-106.1444,2019-07-25
39.0465,-105.2146,1979-06-13
38.753,-105.1598,1981-01-15
38.71225,-105.1744,1986-10-01
38.91,-105.275,1997-09-20
38.8922,-105.1058,1999-09-11
38.71145,-105.0354,2001-11-05
39.11636,-105.2155,2005-03-19
38.68775,-105.047,2013-08-05
37.62124,-121.7587,1990-05-15
38.46472,-120.0389,1982-10-31
38.77778,-119.8208,1983-07-01
38.4775,-120.0047,2001-11-01
38.77778,-119.8208,2002-08-01
38.45799,-120.0491,2004-11-23
38.6167,-119.9501,2005-10-15
38.51665,-119.6234,2012-09-23
39.705,-121.18,1993-09-30
39.64306,-121.2733,2002-09-07
39.53722,-121.4822,2004-06-21
39.55249,-121.5027,2004-09-21
38.45861,-120.0397,1977-07-01
38.20444,-120.3689,1978-12-16
38.14167,-119.7111,1981-06-15
38.31944,-120.2603,1990-08-01
38.27194,-120.2867,2001-08-18
38.25472,-120.3536,2003-08-07
38.39917,-120.5264,2004-07-24
41.75611,-124.2006,1975-09-01
41.65,-123.85,1979-10-25
41.85526,-123.8435,1997-09-15
41.8607,-123.793,1998-06-16
41.84998,-124.1417,2009-01-28
41.89288,-123.7879,2019-03-15
38.93333,-119.9833,1983-01-01
38.86,-120.1358,1993-04-01
38.93333,-119.9833,1996-04-10
38.93333,-119.9833,2000-06-15
38.93,-120.205,2000-07-01
38.99778,-120.2392,2000-07-10
38.9575,-120.0914,2000-07-31
38.9575,-120.0914,2000-09-23
38.9575,-120.0914,2001-08-01
38.91185,-120.5764,2002-09-07
38.85556,-120.0133,2003-07-20
38.76139,-120.5856,2003-08-17
38.72139,-120.5836,2003-09-01
38.71806,-120.5619,2004-05-10
38.90333,-120.6033,2004-11-01
38.96,-120.0969,2005-05-05
38.86165,-120.2201,2005-08-20
38.9037,-120.6049,2005-08-23
39.0833,-120.1666,2006-11-01
38.80435,-120.0825,2007-08-27
38.79998,-120.2083,2009-07-15
38.77386,-120.4036,2014-07-15
38.80643,-120.9699,2022-10-26
37.07944,-118.9689,1981-08-01
37.33694,-119.0139,1984-08-01
36.7818,-120.201,1991-06-28
37.35861,-118.9975,1995-10-29
37.23389,-119.2119,1997-12-18
37.2725,-118.9656,1998-07-01
37.23667,-119.2386,1999-10-20
37.23167,-119.235,2001-09-22
37.23389,-119.2119,2001-10-25
37.2804,-118.9614,2005-07-24
37.1303,-118.9386,2006-07-14
37.28675,-118.8741,2006-10-26
36.77763,-118.9604,2015-05-16
40.80222,-124.1625,1957-06-01
40.94083,-123.6283,1961-04-01
40.26639,-123.8692,1963-08-01
40.26639,-123.8692,1965-07-01
41.30056,-124.0644,1969-09-01
40.85,-123.55,1988-10-15
40.465,-124.0,1992-07-12
40.85,-123.7,1994-03-01
41.37861,-123.7481,2001-11-01
41.28694,-124.0586,2003-06-28
41.23528,-123.6581,2003-11-16
41.25,-123.6667,2005-07-02
41.16,-123.9,2006-05-31
40.3,-124.2,2006-08-23
41.21385,-124.0687,2006-10-21
40.35259,-124.0101,2007-08-11
41.0773,-124.1461,2013-02-20
40.01142,-123.9122,2019-11-02
40.03527,-123.7876,2021-01-23
41.0312,-123.669,2021-06-06
40.44307,-123.9863,2022-01-16
38.48959,-107.7,1996-08-24
38.49833,-107.8833,1977-05-01
37.4625,-108.2083,2001-09-08
40.45418,-108.5417,1991-07-02
38.9969,-108.1098,1987-10-15
37.09263,-104.3786,2005-04-12
40.79166,-105.9583,1971-07-15
40.57499,-105.3646,1990-08-10
37.33815,-107.501,2008-10-12
39.31667,-105.3542,2005-02-04
37.5969,-105.4826,1994-05-15
38.90833,-107.575,1964-08-30
38.59998,-106.6417,2003-09-04
39.01577,-106.7522,2004-08-01
37.89225,-107.1971,2006-06-10
38.02372,-107.193,2021-06-12
40.4521,-106.6535,1996-06-26
40.54167,-105.9333,1996-09-20
39.35503,-105.2527,2014-03-02
39.52701,-105.4147,2014-10-11
39.26944,-106.3833,1975-07-20
39.18975,-106.4269,1994-10-23
39.24998,-106.2583,1995-06-15
39.225,-106.3625,2001-07-30
39.15735,-106.4213,2001-09-04
39.0917,-106.4417,2002-05-29
39.29325,-106.1215,2005-09-09
39.1006,-106.5445,2009-09-01
40.84707,-105.6385,2009-09-22
40.33838,-105.5728,2014-02-09
40.3105,-105.812,2016-07-05
40.26821,-105.1821,2019-05-25
39.16305,-107.9514,1999-05-15
40.277,-107.8708,2006-11-04
37.4125,-108.1292,2003-08-30
37.33925,-108.3364,2004-10-15
39.40305,-105.8226,1998-09-04
39.2026,-106.1143,2000-09-21
38.9,-105.3812,2001-05-12
38.93333,-105.4917,2000-09-01
39.20834,-106.0417,2001-09-30
39.3045,-106.171,2002-08-31
39.39565,-105.7854,2002-12-15
39.40589,-105.475,2012-05-29
39.30023,-105.6723,2014-06-12
38.77741,-105.9111,2014-10-12
39.4191,-105.7065,2018-08-23
39.1084,-107.0153,2000-08-23
39.3375,-107.0671,2001-02-20
39.45824,-106.625,2003-09-17
38.4,-105.1167,1987-10-26
39.6632,-106.8085,2000-03-21
39.42923,-104.9677,1997-09-02
37.70835,-107.9584,2003-08-02
38.875,-107.7084,1994-09-15
38.0654,-105.1137,1998-07-25
37.30833,-106.4917,1994-06-01
39.67095,-105.8199,2000-08-26
39.25,-106.3,1971-09-15
40.17585,-105.3792,1964-08-01
37.19583,-107.1771,2000-12-20
37.57915,-105.4979,2000-08-20
41.36935,-73.1512,1953-08-01
41.51105,-72.46315,2006-01-17
41.86425,-73.00099,1987-11-01
41.7538,-73.49733,2008-07-16
42.00356,-73.32587,2010-07-13
41.49472,-73.36136,2016-05-19
41.68669,-73.35194,2016-08-13
41.82935,-73.15157,2017-10-18
41.95082,-72.99536,2018-11-07
41.45549,-73.27592,2022-07-15
41.38609,-72.30142,2016-07-03
41.38622,-72.60558,2019-10-06
37.025,-106.8583,2003-04-11
37.38334,-107.4667,2004-06-01
40.00817,-105.298,1995-11-01
38.60124,-106.3466,1997-11-01
40.025,-105.4458,1971-10-01
38.83714,-106.199,2010-08-15
38.71954,-106.2384,2020-05-01
37.32255,-106.5123,1997-07-13
37.1137,-106.3681,2000-04-19
37.2362,-106.541,2001-09-15
37.3199,-106.3325,2005-09-20
37.26505,-106.4745,2008-06-21
37.37285,-106.496,2009-06-10
37.56055,-105.2869,2011-10-14
39.21338,-105.0652,1998-09-28
39.4455,-105.0787,2005-10-07
39.4627,-106.6035,2000-09-19
39.37357,-107.0596,2013-01-17
38.716,-104.875,1986-07-17
38.8993,-104.9743,1997-11-01
38.6691,-104.8604,1999-12-15
38.9006,-104.9917,2001-06-30
39.0621,-105.0138,2002-10-09
38.5859,-104.9426,2006-05-15
38.54166,-104.9908,1998-04-14
41.72182,-72.91057,1986-08-01
30.2386,-84.7025,2007-01-18
30.07067,-82.38086,1986-11-15
30.11597,-83.89289,1981-11-21
30.26682,-82.87125,1994-06-15
28.555,-82.055,1990-06-01
29.85375,-81.3456,1984-10-15
28.62323,-81.12898,1972-07-29
30.84015,-86.9648,1982-01-15
28.6901,-81.5446,1980-04-15
27.35644,-80.96515,2003-08-15
30.90529,-86.68372,1993-10-15
30.71004,-82.0443,2012-12-08
25.19935,-80.87379,1975-06-18
25.782,-81.07385,1992-02-15
25.39544,-80.59502,1995-03-15
25.141,-80.926,2006-03-01
26.18326,-81.24751,2013-05-15
27.45883,-80.79379,2013-12-15
30.51295,-86.5065,1996-09-15
30.75,-86.65,2008-11-11
30.6966,-86.7513,2010-12-19
30.62555,-86.54302,2013-03-22
30.71482,-86.63961,2019-01-21
30.6098,-86.4945,2020-12-26
30.68441,-86.55637,2021-01-28
30.80618,-86.61586,2022-03-03
27.3973,-80.8044,2004-01-18
27.34928,-81.03941,2009-05-01
28.40593,-81.5547,1983-08-25
28.54205,-81.20045,2000-02-28
28.48106,-81.11927,2003-03-15
28.5465,-81.5545,2006-09-02
28.56308,-81.03185,2012-10-19
28.54293,-80.94411,2012-10-27
28.45247,-81.01299,2013-05-23
28.79313,-81.45028,2021-06-26
30.56775,-86.6913,2000-06-01
31.00009,-87.00008,2006-06-11
27.28518,-82.46557,1981-08-07
27.099,-82.454,1988-08-01
27.1788,-82.20475,2004-08-05
27.10589,-82.30699,2012-12-25
27.19995,-81.98468,2014-09-09
27.00061,-82.39019,2021-03-27
28.662,-81.31985,1981-10-15
28.8555,-81.306,2003-04-15
28.63434,-81.14076,2008-06-30
28.42146,-81.23721,2017-01-31
29.7788,-81.45421,2005-08-19
30.0771,-81.39806,2006-10-07
29.83863,-81.2299,2011-07-02
29.96828,-81.4048,2013-02-23
28.44926,-81.95577,2009-10-10
28.44926,-81.95577,2009-10-18
28.50566,-81.97483,2010-09-05
28.69205,-81.7089,2012-10-15
28.45786,-82.04508,2012-11-11
28.94296,-81.97549,2013-12-13
30.13156,-82.96643,2000-07-15
30.3125,-82.879,2006-11-01
30.31709,-82.8436,2007-11-10
30.37369,-83.1736,2011-10-15
29.33246,-81.12292,1985-05-25
28.85025,-80.93919,1989-04-17
28.9935,-80.933,1999-10-15
28.98195,-80.86715,2004-11-07
29.29063,-81.08198,2005-05-24
29.3396,-81.0834,2007-05-19
29.4076,-81.12167,2007-10-23
29.28971,-81.52609,2011-10-22
28.91605,-81.32394,2012-05-28
28.97672,-81.23386,2012-07-27
28.96416,-81.21989,2013-02-24
29.16675,-81.29897,2021-07-20
41.42178,-72.85863,2018-08-04
26.91319,-80.48412,1998-11-22
29.0599,-82.05835,1977-10-05
